id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_12h00m,38.111008347570525,39.05423383574685,39.7281362376859,40.291133326255235,40.8180914954532,41.329492062081975,41.857953363608765,42.49374936254456,43.43138094866898
0.csv_Day7_12h30m,37.25548992295809,38.26017437548134,39.02160347905224,39.52111244250327,39.97519252222655,40.44513881150213,40.95135777690731,41.553963959798004,42.48679273032229
0.csv_Day7_13h00m,34.677041452800005,35.70788204752058,36.28198105779174,36.814102604267546,37.321159804811785,37.71526086635287,38.25272516872003,38.83169991380948,39.80078702007699
0.csv_Day7_13h30m,31.350492596453144,32.2257397548445,32.72212414623953,33.247886002626124,33.72332898691954,34.219504701428775,34.711600893535824,35.401122316572575,36.26628131886797
0.csv_Day7_14h00m,28.16450786498973,28.994846243931164,29.604763878826915,30.127084016027553,30.54137104613605,31.04306085157453,31.526707507193688,32.14957789246459,33.1236791775431
0.csv_Day7_14h30m,24.04521798079966,24.677899829602026,25.172976295014355,25.549364226710473,25.99273406783615,26.40764438232064,26.84745284490772,27.348365447113057,28.31507685776176
0.csv_Day7_15h00m,18.71923402763717,19.34780558278561,19.760652718075224,20.159168453953107,20.557840100286125,20.947994463837077,21.392311123497777,21.919388231416832,22.67354384399669
0.csv_Day7_15h30m,13.122314375522597,13.703832888573848,14.17161890880427,14.535593419605211,14.857234302165164,15.244062606560487,15.758611853682034,16.25105371361702,17.0106417765191
0.csv_Day7_16h00m,7.412835957023289,7.943243981389317,8.343743807918704,8.658595583590447,8.946903860896404,9.267896148409132,9.682364682664776,10.14806975534449,10.876609817756783
0.csv_Day7_16h30m,2.0569030815246507,2.5164420190342724,2.866856972860141,3.1759772639462938,3.4101639414262976,3.724976058447778,4.079366412969543,4.538694223156895,5.136509064554363
0.csv_Day7_17h00m,0.19592183273725267,0.39848244204199135,0.5323328899751383,0.6836604675935076,0.818377845874068,0.9937458022640001,1.216989803877229,1.4938911399114103,1.9697449208830333
0.csv_Day7_17h30m,0.0,0.010669426143764574,0.03880495811461239,0.08229493493470219,0.13222892937801956,0.19182673676730033,0.26188350892354295,0.4278712606312713,0.6745172749496523
0.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0016685488015931015,0.0185840387612279,0.04635508967130024,0.10780191451275918,0.27437018354054
0.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.004783937619691045,0.0229997235428325,0.08436458332728192
0.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00628823827653019
0.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015886940222353166
0.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.004737987418588703,0.036367392872928735,0.13386421572485646
0.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.009211556732388704,0.05053538713092975,0.12709187445117495,0.37376110419552416
0.csv_Day8_6h30m,0.0,0.00398568577992278,0.03183766392389622,0.087185498400986,0.15883902446937692,0.23291155625398374,0.31975321193644946,0.5278881720630758,0.9737148850942117
0.csv_Day8_7h00m,0.16001417559903058,0.3351401070399473,0.4873805060903672,0.6877686505227557,0.8895709009748203,1.0979318355231884,1.3554291936604965,1.6823937156660849,2.4642759184154164
0.csv_Day8_7h30m,2.0028907349143372,2.4673218483021215,2.843465737855983,3.1999224102172947,3.5617050741648955,3.9677654179311204,4.372299070946255,4.909573000530347,5.762464287327255
0.csv_Day8_8h00m,7.701380783857402,8.236376930528262,8.713229858923079,9.140195612122934,9.599893953417872,10.061650004979736,10.485500733452447,11.094448403751521,12.066012588700243
0.csv_Day8_8h30m,13.685141023112644,14.352410525885166,14.803819427849962,15.328675522474784,15.807505341472847,16.336948582475102,16.84573882368668,17.479744732043084,18.55267163671573
0.csv_Day8_9h00m,19.54962396815032,20.26233432347576,20.807135491482683,21.357145510588737,21.869866451764473,22.428479044567965,22.98184496840104,23.66575866557457,24.77836402594529
0.csv_Day8_9h30m,24.963148177983964,25.768943540393543,26.34456423232251,26.92827376499908,27.444042879618866,28.05626794052343,28.558819768510226,29.28689423040683,30.497999147510676
0.csv_Day8_10h00m,29.829134889533407,30.551582614804843,31.14020191597845,31.753542358668284,32.223521856920044,32.87859757701515,33.480722759554595,34.17644271753973,35.35470730748958
0.csv_Day8_10h30m,33.97792101957122,34.68070424929803,35.297525159991764,35.874714364355654,36.4194345210052,36.989927988945354,37.52847728905767,38.31973836032137,39.3366047534854
0.csv_Day8_11h00m,37.24685462790756,38.026608765854945,38.601105674725545,39.15945083232628,39.72145460868097,40.21141796847004,40.77852948817086,41.51534344913509,42.39742632846901
0.csv_Day8_11h30m,38.59698280111783,39.23848582078099,39.83519699194464,40.40684810687054,40.91671262465636,41.394573619717434,42.01585253477387,42.59912252379429,43.563898371597
0.csv_Day8_12h00m,39.24671667271948,39.976998145430194,40.59204086026337,41.169307363776944,41.65410805773446,42.157904108662805,42.79370389323103,43.40063360542614,44.44643910767255
0.csv_Day8_12h30m,38.63411063580432,39.43687511532394,40.004698750833995,40.45167718742162,40.893651623903615,41.368888718916,41.8878344598851,42.425615786459716,43.41665363111115
0.csv_Day8_13h00m,35.93443352639287,36.75234482182862,37.33166230394404,37.783071163640926,38.16812356923056,38.721486475177855,39.18679289650963,39.7736222830887,40.68198186682659
0.csv_Day8_13h30m,32.57206555040965,33.24539194563545,33.87259419309113,34.29976900272074,34.72722232792735,35.14753084501366,35.733219047339844,36.3302644269348,37.32748948819356
0.csv_Day8_14h00m,29.03573134009026,29.816494004928572,30.340324977645224,30.806554589245565,31.22462669332382,31.72594240683639,32.30816241888855,32.88109129281374,33.79005179299999
0.csv_Day8_14h30m,24.89826367010383,25.521052563481412,25.87124004533932,26.281233070938438,26.65267292665481,27.114367244389776,27.611907723696547,28.10044133779158,28.953218548297464
0.csv_Day8_15h00m,19.36620651241519,19.938053226792064,20.30814518281243,20.647347785442058,21.034174660844926,21.40769723206564,21.930322370376928,22.371202939387402,23.297751146916315
0.csv_Day8_15h30m,13.615931425096463,14.218772121431407,14.60137872115813,14.970437029286556,15.302441302311578,15.71603475806045,16.234444258457998,16.65754093479602,17.51703644321334
0.csv_Day8_16h00m,7.766272660796471,8.27575623298896,8.662719023673723,8.981068421845688,9.293705349444988,9.6566523474058,10.071644166399714,10.595230174457521,11.345420686382443
0.csv_Day8_16h30m,2.189853824207943,2.7053345153945694,3.0336775410780876,3.3486183336118662,3.6373022400008246,3.910778760299241,4.3086935097345425,4.8080171898027455,5.533498941857071
0.csv_Day8_17h00m,0.2454239614793907,0.4511395950987221,0.6073325748503038,0.7666758879914264,0.9423014987347667,1.1081850885736684,1.332874793431757,1.637936615842584,2.1695308942307814
0.csv_Day8_17h30m,0.0,0.01420600703582072,0.043513583280714516,0.09613206282870945,0.1525430019194257,0.21079155012732279,0.2996430606905898,0.45428396350396444,0.7440208327613607
0.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.004790173024126117,0.021323764736309668,0.05689329124782998,0.11788074931098172,0.30482091137843637
0.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.005221880432575195,0.02736632079560284,0.09608471754222189
0.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008949673187011908
0.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013187754544963595
1.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0036857367322272686,0.030201982415973785,0.11546209450137118
1.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0097060661767218,0.043537973741484444,0.12406722218180079,0.3292403310965615
1.csv_Day7_6h30m,0.0,0.004935490351207751,0.02686685435160332,0.08324525601780677,0.15586578935613551,0.23277577526676851,0.3190193273798407,0.5087163454313696,0.9017789416005144
1.csv_Day7_7h00m,0.1779371106421617,0.3581744618655543,0.5291988951482672,0.7517046006859869,0.9544664437470127,1.1731927561867412,1.392601180919815,1.7452594320860233,2.4033523788539117
1.csv_Day7_7h30m,1.957391486493591,2.433477453647822,2.8490998742764164,3.206092180190609,3.5673791860055557,3.976575905184558,4.4021394482273335,4.9444241447081,5.844635934839237
1.csv_Day7_8h00m,7.62483724671307,8.1204717704176,8.536858912488729,9.017244659551547,9.423819471629978,9.919004120014726,10.353750577864806,11.024970457616103,12.114255485882502
1.csv_Day7_8h30m,13.555764223715293,14.074626068027488,14.568831881375178,15.093984105968598,15.603675187880125,16.109385255817788,16.646981507179703,17.34778738100449,18.499479901373256
1.csv_Day7_9h00m,19.362482401575647,19.93265835013416,20.46511870817842,20.985912497919447,21.574490033826734,22.054794258034434,22.53889523408032,23.419601993316444,24.686827625755633
1.csv_Day7_9h30m,24.672914002241413,25.32989382081869,25.90767241447724,26.484834213877463,27.053290868779776,27.590242595988123,28.18512779508336,29.0624496159382,30.38966624823417
1.csv_Day7_10h00m,29.575824361709536,30.32903350571315,30.920410938422343,31.528921218262532,32.04578066950393,32.59943475345633,33.339926875971706,34.20200208264471,35.5605870510109
1.csv_Day7_10h30m,33.769200704586694,34.480010019234314,35.02731744782945,35.54823101224149,36.12182694744624,36.68044664770377,37.28475903470845,38.22788194867435,39.74072430417545
1.csv_Day7_11h00m,36.888853972855244,37.626055714645254,38.25163522646483,38.774900847615655,39.33753175603259,39.83445449574316,40.411900901509306,41.32564679702856,42.8710773978729
1.csv_Day7_11h30m,38.06461082560411,38.82160384935027,39.46019866452498,39.923447232462344,40.5131656218943,40.984411136263674,41.60660278776415,42.477729825457104,43.973068415662084
1.csv_Day7_12h00m,38.70741946649258,39.50676579023747,40.16354153816661,40.740761480123226,41.212799646296126,41.72150426641491,42.342678445035105,43.07914835477882,44.74426041990989
1.csv_Day7_12h30m,38.081652297884034,38.8258734616108,39.370404994641376,39.89994414277421,40.336096731434566,40.83064909352985,41.39060098594506,42.2167291949125,43.51249706897258
1.csv_Day7_13h00m,35.42048851646303,36.07285268016699,36.71694651757108,37.225653439546164,37.63498496377481,38.14397974327222,38.72674737738161,39.49884934302951,40.75278448475582
1.csv_Day7_13h30m,31.900690017820047,32.58085827936814,33.1118637795704,33.591697945151786,34.121632578880536,34.56026998260633,35.15946369116441,35.92250197016342,37.11372146395248
1.csv_Day7_14h00m,28.66115178686478,29.425911957540997,29.932077154912292,30.396464556599568,30.886081194133897,31.371606731123105,31.919892457346204,32.71564257405376,33.988168784370934
1.csv_Day7_14h30m,24.435870978102994,25.08983251585571,25.45341782858879,25.821931678346232,26.269285673664598,26.730527314922178,27.168979475955876,27.798542348476957,29.040365434002922
1.csv_Day7_15h00m,19.079430436971435,19.693492525891052,20.077073592046823,20.463169198032748,20.87432883847922,21.26109996338169,21.752669377256844,22.33647751531008,23.464273343980143
1.csv_Day7_15h30m,13.502447671864985,14.039149061040561,14.454406432716837,14.760940902925457,15.170970566339093,15.576940434118647,16.059595955782566,16.646787718134547,17.520704285731796
1.csv_Day7_16h00m,7.716220194981143,8.219980087680542,8.565328193560656,8.862468397426916,9.184128207563079,9.526589644015028,9.960989435466622,10.513078675105648,11.273697035523071
1.csv_Day7_16h30m,2.2816015426383935,2.7314320814651825,3.034345758297377,3.3026424584945993,3.5722350964442176,3.8850382641837893,4.273800138516181,4.752526478013931,5.478064393583712
1.csv_Day7_17h00m,0.21944946123060344,0.41794229811021955,0.5559877307053807,0.7039421435201648,0.8477725044184516,1.0252462406009462,1.2543419517196135,1.535986917304417,2.0760599972915483
1.csv_Day7_17h30m,0.0,0.009647952276069923,0.036105858590240396,0.07991759146365945,0.1290929382049654,0.19060676249450687,0.26188350892354295,0.4278712606312713,0.6814578764822211
1.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.001344749079317748,0.018175346300204516,0.046518292166211894,0.10830503564623734,0.2750485616714703
1.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.004851882224442458,0.022701671125980902,0.08792831634842777
1.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813172414238601
1.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015099733992951135
1.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.004625544754811448,0.03522573523677605,0.13449171568796653
1.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.008883015661071424,0.04788892777814906,0.13010235447895702,0.3798003435334848
1.csv_Day8_6h30m,0.0,0.0009376526208325297,0.02394975478478136,0.08149717592100378,0.15113404009417186,0.2236927943555752,0.3099172289678692,0.537199654548375,0.9796580772560288
1.csv_Day8_7h00m,0.16524820456903358,0.34886108212380984,0.5311767000944162,0.736729312083286,0.9375762390344499,1.1531813522310514,1.3936055042920208,1.7641115322729037,2.5282041217362727
1.csv_Day8_7h30m,1.9820996113718676,2.47111922004154,2.9185743451430395,3.283818652681753,3.6774813782005733,4.0595543671100724,4.474361788709627,5.029368536630029,5.997455960972727
1.csv_Day8_8h00m,7.701380783857402,8.296251453128912,8.807622932013956,9.276586141444245,9.755922706683588,10.203358529989393,10.676887885459085,11.302553496293692,12.314284103119652
1.csv_Day8_8h30m,13.761426880439634,14.389615944934231,14.915967684987349,15.477884308656424,15.965218789423378,16.519633412002154,17.06306229362028,17.76732843403153,18.796556660480018
1.csv_Day8_9h00m,19.63457520598961,20.39276678965293,20.91737157523807,21.49624757749328,22.109753302700796,22.675098298687658,23.252288643885677,23.924934521989154,25.20527929883715
1.csv_Day8_9h30m,25.12998417615377,25.86182640688913,26.501600210127023,27.05710572304931,27.544065395045422,28.213466692954093,28.833397003615477,29.536186072640348,30.752838357927367
1.csv_Day8_10h00m,30.026545436658825,30.768398402245637,31.37306848812022,31.943738642145107,32.47951208822062,33.087491506814416,33.803040909587956,34.536869762329914,35.85862742839065
1.csv_Day8_10h30m,34.11505438537441,34.84477289631943,35.48528917759267,36.04246961708675,36.62389008024016,37.17684313934775,37.86108707565561,38.60852126942452,39.8046935520141
1.csv_Day8_11h00m,37.42407761664506,38.19505019748965,38.82111168195331,39.37991073688855,39.97927858791017,40.44135027362292,41.10272985444922,41.818378765171296,42.97428284479125
1.csv_Day8_11h30m,38.8398127830803,39.470145176041115,40.087089492498386,40.681634688480024,41.19240182162879,41.67171632769525,42.265397053421346,42.96488721676219,44.22361016023545
1.csv_Day8_12h00m,39.506274741328724,40.237458269183996,40.84792519729908,41.4006689162771,41.902054728095905,42.455923886751236,43.05881154459113,43.784535174176376,44.94812658492934
1.csv_Day8_12h30m,38.96940220813715,39.66776849026979,40.175042137680364,40.63826266278468,41.11733665775379,41.61753174812431,42.129833382987655,42.73124090379615,43.837875455277555
1.csv_Day8_13h00m,36.248717159170894,36.92073621518051,37.49580566852451,37.89718505245634,38.40891891598684,38.92942425785009,39.39355539659641,40.11877005187431,41.16143799483139
1.csv_Day8_13h30m,32.796014842925516,33.43234828425377,34.03092918977583,34.44952578713502,34.86235512247545,35.39628573130572,35.96539342331553,36.58819272483825,37.742367396781
1.csv_Day8_14h00m,29.34255944705013,30.044345172011393,30.549029668620165,30.991188364514002,31.44335222437182,32.03514797592478,32.51149192498977,33.13354785853978,34.27013286762728
1.csv_Day8_14h30m,25.107030788344293,25.663626008940717,26.031256240500163,26.45129466606957,26.80265893128602,27.254500359166393,27.782784962018955,28.306683112059176,29.30696123886125
1.csv_Day8_15h00m,19.601308467751515,20.070287717965215,20.461537448048542,20.788083124294456,21.18400599638991,21.650264664815438,22.0868206529049,22.62506291267463,23.659286369659863
1.csv_Day8_15h30m,13.915978990223483,14.405514864356842,14.812031804320728,15.152025611122422,15.482705883462408,15.934154665646261,16.405794660205515,16.958633842523195,17.902891249954916
1.csv_Day8_16h00m,7.965447606634431,8.474298363530181,8.780165584117851,9.117971867995578,9.403636088079264,9.831043462016904,10.256138538947308,10.82760109850129,11.623234201893942
1.csv_Day8_16h30m,2.4322388789219995,2.8874745932266466,3.200896451593623,3.4669847252472916,3.7446294354001806,4.0482994041651965,4.4750705281254515,4.9602438281676635,5.7853196790174195
1.csv_Day8_17h00m,0.26364141591064416,0.47536750750309237,0.6344133145872046,0.7836990021530524,0.9616432949061045,1.139290685781373,1.3853358244936333,1.6777788821703972,2.211720426054388
1.csv_Day8_17h30m,0.0,0.013697491877437113,0.04334647763743306,0.09223342007256276,0.14762266510224958,0.20805532642400978,0.2993643073219607,0.46079035550101105,0.7533711370714629
1.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.002940935130376559,0.01990285584660465,0.05632732495982096,0.12237728945996929,0.30615850783826276
1.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.005140703319242083,0.0275892052357005,0.09823772254790429
1.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008731484953714286
1.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
